nama_usaha,laba,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,omset,biaya_karyawan,jumlah_pelanggan,Cluster_KMeans_cat_a,Cluster_KMeans_cat_b,CrossCluster
UD. Fadli Harapan,45488371.0,5.0,-1.165520480299909,1.7235101735799307,-1.3853578130962003,0.0,2.0,0.7710296905980207,-0.8340734104109363,1.611754855967295,0.3971600453920191,0.7712606432704254,1,0,10
UD. Alvino Paningrat,-7918529.0,2.0,1.0820204325397234,0.1680433237020796,0.9638721982601486,0.0,2.0,-0.509304425484131,1.697192749670474,-1.6637677289828214,0.8873494717320444,-0.5098258021701386,0,1,01
UD. Farhan Langit,26852188.0,5.0,-0.9234776127633332,-1.4565553861703424,-0.8325978104241182,0.0,2.0,-0.2314297134772903,-1.1856198506856448,0.2311288159196511,-1.6861450165530882,-0.2317878098904558,1,0,10
UD. Qira Taruna,15045369.0,2.0,1.289485747571074,-0.6269730662354887,0.6874921969241076,0.0,4.0,0.1378974353925611,0.877980341086301,-0.2035546333070621,0.4706884593430229,0.137756357063553,0,1,01
UD. Chiko Tunggul,5134860.0,2.0,0.8745551175083727,0.0297796037129373,-0.1416478070840156,0.0,2.0,1.682036657810321,-1.6386483314986822,-1.386102676789,0.6422547585620317,1.6828029217569809,1,0,10
UD. Eddy Sukma,41995672.0,5.0,0.4942020399508964,1.377850873607075,1.5166322009322308,0.0,0.0,-0.8680793701005581,-0.4874460357497104,1.432392922748438,1.3285199554380671,-0.868811564354033,0,0,00
UD. Umi Jagadmaya,22299155.0,1.0,-0.5085469827006319,0.6519663436640778,1.2402521995961897,1.0,4.0,-0.8258705530868609,0.2126819335543693,0.179458111532933,0.1030463895880039,-0.8265779452735749,0,1,01
UD. Qory Surapati,40975170.0,1.0,-0.6468571927215323,-0.4195774862517751,-0.8325978104241182,0.0,2.0,-1.6243206749293015,0.9329792799496768,1.6338565277526875,-0.7547851065070402,-1.625497239545575,1,1,11
UD. Delia Abadi,-452899.0,1.0,0.6325122499717969,0.9284937836423623,-1.2471678124281798,1.0,4.0,0.4228069502350179,0.502958422540387,-1.3676236870535483,1.1079347135850557,0.4228332858566456,1,1,11
UD. Fani Gatra,38528622.0,2.0,-0.8543225077528831,-1.0763301562002012,-1.6617378144322414,1.0,0.0,-0.6992441020457689,1.724683799178882,1.6138539261539138,-1.3675218894320718,-0.6998770880322004,1,1,11
UD. Laras Anugerah,38274702.0,2.0,0.1830040674038704,-1.5256872461649136,0.4111121955880665,0.0,3.0,-1.6313554777649175,-1.3613458460359082,1.0020582419428576,-0.9508608770430504,-1.6325361760589847,0,0,00
UD. Ari Brata,31555292.0,4.0,0.5633571449613467,-0.1776159762707761,-1.5235478137642209,0.0,2.0,-1.3605155685936934,-0.8039630325952819,0.6359254200454805,0.2746126888070128,-1.3615371202927116,1,0,10
UD. Panji Persada,35157123.0,4.0,-0.6122796402163072,0.6865322736613633,-0.9707878110921389,0.0,0.0,-0.151936441434827,0.589566485563214,1.1578691487452175,0.0540274469540014,0.2996518968719759,1,1,11
UD. Sinta Dharma Qais,30580871.0,2.0,-0.4048143251849565,-1.180027946192058,-1.6617378144322414,1.0,1.0,-0.8012487431622041,-1.6076886396826349,0.4125977804894917,-1.1224271762620592,-0.8019416674766409,1,0,10
UD. Jodi Mayang,25593288.0,5.0,1.1511755375501735,0.133477393704794,-0.8325978104241182,0.0,4.0,0.039410195693934,1.6589055280993126,0.689864633559504,0.9118589430490456,0.0392112458758173,1,1,11
UD. Chiko Bagaskara Kevin,25293489.0,1.0,0.2521591724143206,1.4815486635989317,-0.6944078097560977,1.0,3.0,-1.100227863675893,-1.565678713770958,0.0481718181413934,1.230482070170062,-1.1010964692965528,1,0,10
UD. Bela Indah,11635857.0,4.0,-1.3384082428260349,1.1013234336287905,-0.6944078097560977,0.0,1.0,-1.184645497703288,1.0078602202619058,-0.4187688600362669,-0.1665577948990099,-1.1855637074574692,1,1,11
UD. Riyan Gunawan,13297437.0,2.0,1.1511755375501735,-0.6269730662354887,-1.5235478137642209,0.0,2.0,-1.3358937586690367,1.4519017142664752,-0.2162501541689307,0.3726505740750178,-1.3369008424957776,1,1,11
UD. Halimah Sakti,5140502.0,4.0,1.0474428800344984,-0.7306708562273454,-0.2798378077520361,1.0,1.0,0.4650157672487152,0.1531285483638864,-1.040877774738972,0.2255937461730102,0.4650669049371037,1,1,11
UD. Zidan Hastinapura Eka,35221124.0,1.0,-0.2665041151640561,0.0643455337102229,-0.003457806415995,1.0,2.0,-0.797731341744396,-1.1091468127062998,0.8354608733122197,-0.1420483235820087,-0.0276586510015747,0,0,00
UD. Qila Agung Uci,18868901.0,4.0,0.7362449074874723,1.066757503631505,0.9638721982601486,1.0,0.0,-0.86456196868275,-1.0836417668410518,-0.3116902834421556,1.2795010128040645,-0.8652920960973282,0,0,00
UD. Nina Wiratama,34045385.0,4.0,-1.3038306903208094,0.6519663436640778,-0.5562178090880772,0.0,0.0,-0.2454993191485228,-1.5082606943409458,0.6758173351695876,-0.4606714507030251,-0.2458656829172752,1,0,10
UD. Gita Surya,44117747.0,5.0,0.7708224599926974,1.5852464535907884,-0.9707878110921389,0.0,3.0,0.93986495865281,-1.5850602789100972,1.370663181507492,1.6716525538760847,0.940195119592258,1,0,10
UD. Esa Agastya,32629556.0,1.0,1.1165979850449486,-0.7306708562273454,1.3784422002642105,0.0,1.0,0.9293127543993857,-0.5285334309368226,0.6820978906917815,0.2746126888070128,0.9296367148221436,0,0,00
UD. Kirana Adikara,29169132.0,1.0,1.3586408525815243,1.4815486635989317,1.1020621989281691,0.0,4.0,0.588124816871999,0.9850305134978956,0.8121055647240919,2.0147851523141025,0.5882482939217734,0,1,01
UD. Utha Selaras,5838827.0,1.0,-1.5804511103626104,-1.6293850361567703,0.4111121955880665,1.0,0.0,1.580032016693886,0.5735085936178539,-0.9107767084988552,-2.274372328161119,1.58073834231254,0,1,01
UD. Qanitah Pagi,6096809.0,4.0,-0.1973490101536058,0.0297796037129373,1.6548222016002512,1.0,0.0,0.4790853729199477,-1.5340370081692505,-1.2981982475302387,-0.1175388522650074,0.4791447779639231,0,0,00
UD. Halimah Gunawan Adinda,23558882.0,1.0,1.3240633000762991,0.6174004136667922,-1.2471678124281798,0.0,2.0,-0.2736385304909877,0.4500267578840021,0.3138863876428935,1.3775388980720695,-0.2740214289709139,1,1,11
UD. Zulfa Jagadmaya,836788.0,5.0,-1.5804511103626104,-0.2121819062680617,1.3784422002642105,1.0,3.0,-1.089675659422469,-1.583123330472132,-1.6782280215807648,-1.2694840041640667,-1.0905380645264382,0,0,00
UD. Isna Bersemi,22575874.0,1.0,-0.9580551652685584,-0.8689345762164877,1.5166322009322308,1.0,3.0,1.7418324819130588,-0.9253706385333464,-0.0200644488747019,-1.293993475481068,1.742633882120963,0,0,00
UD. Yayan Jagadmaya,24024894.0,1.0,-0.543124535205857,-0.9726323662083444,1.2402521995961897,1.0,2.0,-1.6243206749293015,1.0585415689008704,0.4638268868386946,-1.0734082336280566,-1.625497239545575,0,1,01
UD. Farid Wibawa,31933990.0,4.0,1.566106167612875,-0.2813137662626329,-1.6617378144322414,1.0,4.0,-0.4002649815320796,0.0762491575653879,0.8320025576026623,0.9118589430490456,-0.4007222862122884,1,1,11
UD. Iman Kusen,10738775.0,1.0,0.1138489623934201,0.8593619236477912,1.2402521995961897,1.0,0.0,-0.6957267006279607,1.4718920764671029,-0.3926678656284134,0.6912737011960343,-0.6963576197754955,0,1,01
UD. Fauzan Praja,5494324.0,4.0,-0.0590388001327054,-1.4565553861703424,-0.8325978104241182,1.0,3.0,1.7277628762418265,-1.572699831535413,-1.3480856510992183,-1.0734082336280566,1.7285560090941436,1,0,10
UD. Eren Jayaningrat,10613559.0,2.0,0.667089802477022,1.4124168036043605,0.4111121955880665,0.0,2.0,-1.670046893360807,-0.4951806504912198,-0.7800527692131621,1.4755767833400746,-1.671250326882738,0,0,00
UD. Zahira Agung,26805872.0,2.0,0.943710222518823,-0.2121819062680617,-1.2471678124281798,1.0,1.0,0.0851364141254394,-1.0238328552832094,0.2590016273417784,0.5197074019770254,0.0849643332129803,1,0,10
UD. Rosa Panembahan Pasha,37859295.0,2.0,1.4623735100971995,0.0989114637075085,0.1347321942520254,0.0,3.0,-0.0203856284088038,-1.3724663681867426,0.9706515189760972,1.1079347135850557,-0.020619714488165,0,0,00
UD. Citra Brawijaya,38951825.0,1.0,-0.4739694301954067,1.2395871536179326,0.1347321942520254,1.0,0.0,0.9328301558171938,1.3840675175721615,1.578118161544978,0.5442168732940267,0.9331561830788484,0,1,01
UD. Heri Tejakencana,41889902.0,1.0,-0.9926327177737836,0.5828344836695066,0.272922194920046,0.0,0.0,-0.7449703204772743,0.4623242388758983,1.6077243932151943,-0.2891051514840163,-0.7456301753693634,0,1,01
UD. Yusuf Nirbayu,18495913.0,2.4,1.1511755375501735,-0.7998027162219166,0.549302196256087,0.0,0.0,1.1720134522281451,-0.5228697512385126,-0.2300477678994735,0.2501032174900115,1.172480024534778,0,0,00
UD. Baim Praja,2256673.0,5.0,-1.476718452846935,-1.352857596178486,-0.8325978104241182,1.0,1.0,-0.7836617360731635,-0.356212013260548,-1.3420741265703329,-2.0047681436741045,-0.7843443261931167,1,0,10
UD. Kamil Sakti,-1061856.0,1.0,1.393218405086749,-0.7998027162219166,-1.3853578130962003,0.0,1.0,-1.6102510692580692,0.3837099777981489,-1.4334757614743103,0.4216695167090203,-1.6114193665187555,1,1,11
UD. Mira Mandiri,24904941.0,4.0,0.2175816199090955,-1.491121316167628,1.2402521995961897,1.0,0.0,1.5483754039336128,-0.6388666412602809,0.1991624865055418,-0.9018419344090478,1.5490631280021965,0,0,00
UD. Ojan Cahyaningrat,-295701.0,1.0,0.7016673549822471,1.4124168036043605,1.2402521995961897,0.0,2.0,0.2187976680021476,-1.3756655729494296,-1.71808978291418,1.500086254657076,0.2187041269677645,0,0,00
UD. Desta Nirbayu Vita,41079180.0,2.0,0.3213142774247708,0.8593619236477912,-1.3853578130962003,1.0,2.0,-0.3263995517581093,-0.2889836849587558,1.4060175852075143,0.8383305290980418,-0.3268134528214866,1,0,10
UD. Pio Ratu,13993034.0,2.0,0.3904693824352211,0.2371751836966508,0.6874921969241076,1.0,0.0,0.2469368793446124,0.5663490962447141,-0.3376679854815261,0.2746126888070128,0.2468598730214032,0,1,01
UD. Owen Asri,13782531.0,5.0,-0.5777020877110821,1.3432849436097891,1.1020621989281691,1.0,2.0,0.4685331686665233,-0.9673576476103576,-0.6677198945909969,0.5442168732940267,0.4685863731938086,0,0,00
UD. Nando Agastya,43974550.0,2.0,-0.3356592201745063,-0.3850115562544896,-1.3853578130962003,0.0,4.0,-0.0661118468403092,-1.4728732211306086,1.3821649504313172,-0.5096903933370276,-0.066372801825328,1,0,10
UD. Vito Tirtayasa,16721336.0,2.0,-0.7851674027424328,0.0297796037129373,0.8256821975921281,1.0,0.0,1.1509090437212963,-0.2436932837205613,-0.3013441515013173,-0.5341998646540289,1.1513632149945487,0,0,00
UD. Berlian Resmi,34248686.0,2.0,-0.6814347452267575,1.032191573634219,1.5166322009322308,1.0,3.0,1.066491409693902,1.355502012636532,1.2412715043292355,0.2501032174900115,1.0668959768336326,0,1,01
UD. Gadis Baskara,18141507.0,4.0,-1.027210270279009,-1.00719829620563,-1.2471678124281798,1.0,4.0,-1.0158102296484988,0.4248215345042377,-0.0726334966845782,-1.4410503033830755,-1.0166292311356364,1,1,11
UD. Binar Trisula,38398070.0,5.0,0.8054000124979225,1.377850873607075,1.1020621989281691,1.0,4.0,-0.671104890703304,0.4497108277192008,1.3592876639689937,1.5491051972910783,-0.6717213419785616,0,1,01
UD. Rian Gemilang,17443679.0,1.0,0.0101163048777448,1.4124168036043605,0.4111121955880665,1.0,2.0,0.7675122891802126,-1.199279894914378,-0.4343556926182351,1.0098968283170506,0.7677411750137205,0,0,00
UD. Dito Mahkota,16973989.0,5.0,-0.5085469827006319,0.2371751836966508,1.5166322009322308,0.8,4.0,0.4790853729199477,0.2003072089184718,-0.1980961631168002,-0.1910672662160112,0.4791447779639231,0,1,01
UD. Carissa Saputra,28341752.0,2.0,0.909132670013598,0.0297796037129373,0.549302196256087,0.0,1.0,-1.1951977019567124,0.2363020148558141,0.6097215645759213,0.6667642298790329,-1.1961221122275836,0,1,01
UD. Yora Tirta,21271052.0,4.0,-0.8543225077528831,-1.1454620161947724,-0.8325978104241182,0.0,2.0,1.488579579830875,1.2548828311925675,0.3075969268890562,-1.4165408320660744,1.489232167638214,1,1,11
UD. Zulfa Purnama Panji,5105808.0,4.0,1.635261272623325,-0.6615389962327742,-1.1089778117601592,1.0,2.0,0.5635030069473423,0.1215311388803027,-1.0494029840764894,0.6912737011960343,0.5636120161248395,1,1,11
UD. Fani Siang,20239928.0,1.0,-1.0963653752894589,-1.2491598061866291,0.272922194920046,1.0,1.0,-0.572617651004677,-1.0153312953560003,-0.201951268894527,-1.661635545236087,-0.5731762307908259,0,0,00
UD. Santi Kencana,24796979.0,1.0,-1.5458735578573854,1.2741530836152182,0.272922194920046,1.0,4.0,-0.9349099970389122,0.3433822061243192,0.3805900248395722,-0.1910672662160112,-0.935681461231425,0,1,01
UD. Lana Merdeka,42890532.0,4.0,-0.0936163526379305,-1.663950966154056,-1.5235478137642209,1.0,2.0,0.296180499193926,-0.56587286201358,1.4803450588489264,-1.2449745328470656,0.2961324286152711,1,0,10
UD. Harun Sanjaya,9474023.0,5.0,-1.2346755853103593,1.377850873607075,0.6874921969241076,1.0,2.0,-1.25499352605945,0.5707453944476101,-0.6551988148173362,0.1030463895880039,-1.255953072591566,0,1,01
UD. Halim Suryaatmaja,38228610.0,4.0,-0.0590388001327054,-0.8343686462192021,1.5166322009322308,0.0,3.0,-1.1178148707649338,1.5915933666483435,1.5671039963253075,-0.632237749922034,-1.118693810580077,0,1,01
UD. Marsel Dwijaputra,-451372.0,2.0,-1.130942927794684,-0.9726323662083444,-0.4180278084200566,1.0,2.0,1.4111967486390966,0.1099614321266742,-1.4431483648193215,-1.490069246017078,1.4118038659907075,1,1,11
UD. Prananda Setia,33533654.0,4.0,1.1511755375501735,-0.765236786224631,0.9638721982601486,1.0,2.0,1.0277999940980127,-0.0753167831426635,0.91553447585276,0.2746126888070128,1.0281818260098792,0,0,00
UD. Gilangga Abdi,12763289.0,1.0,0.4942020399508964,-1.5256872461649136,0.1347321942520254,1.0,1.0,1.2107048678240344,-1.242918526855257,-0.7725004423421488,-0.730275635190039,1.2111941753585311,0,0,00
UD. Winda Makmur Opik,36570337.0,2.0,-0.9926327177737836,-1.0763301562002012,-1.5235478137642209,1.0,2.0,-1.2303717161347931,-0.9420354971220908,0.962677250393744,-1.4655597747000768,-1.2313167947946322,1,0,10
UD. Naila Surapati,14393642.0,1.0,0.3213142774247708,0.2026092536993652,-0.4180278084200566,1.0,2.0,1.4076793472212883,0.377868235026653,-0.3722843258374181,0.3726505740750178,1.4082843977340025,1,1,11
UD. Jibril Praja,-6212168.0,4.0,-0.5085469827006319,-1.00719829620563,-0.6944078097560977,0.0,4.0,1.034834796933629,1.3239858737167791,-1.615373501675344,-1.0734082336280566,1.0352207625232888,1,1,11
UD. Yola Sejahtera,32581612.0,1.0,1.0820204325397234,-0.2813137662626329,-0.1416478070840156,0.0,2.0,-1.409759188443007,0.448536431463485,0.9492760040146788,0.5687263446110279,-1.4108096758865794,1,1,11
UD. Yusuf Suci,32830468.0,5.0,-1.4075633478364848,-1.0417642262029156,0.272922194920046,1.0,0.0,-1.3288589558334205,0.8893263707475846,1.0516386122879238,-1.7351639591870909,-1.3298619059823678,0,1,01
UD. Esa Lempung,35220174.0,1.0,-1.0617878227842337,1.5506805235935028,1.2402521995961897,1.0,0.0,0.7886166976870613,-0.8923773522034273,0.8771112194220225,0.3481411027580166,0.7888579845539496,0,0,00
UD. Uci Praja Lukman,14189410.0,5.0,0.667089802477022,1.4124168036043605,-0.5562178090880772,1.0,3.0,1.3549183259541668,1.337997724305158,-0.1753289943527274,1.4755767833400746,1.35549237388343,1,1,11
UD. Damar Sahaja Leni,3053696.0,5.0,0.3558918299299959,0.9976256436369336,1.1020621989281691,0.0,0.0,-1.378102575682734,-0.5935480515832803,-1.3315969524549929,0.960877885683048,-1.3791344615762358,0,0,00
UD. Bella Tengah,33486136.0,5.0,0.2867367249195457,-0.2121819062680617,0.549302196256087,0.0,0.0,-1.4801072167991691,1.202170084541457,1.1580390104025964,0.0540274469540014,-1.481199041020676,0,1,01
UD. Guntur Wira,41189190.0,2.0,-0.9926327177737836,-0.6615389962327742,-1.3853578130962003,1.0,1.0,-0.4635782070526256,0.3917707730458437,1.544779271032134,-1.1714461188960617,-0.4640727148329757,1,1,11
UD. Putra Wibawa,15789588.0,4.0,0.5979346974665718,-1.4219894561730568,-1.1089778117601592,1.0,1.0,0.7077164650774748,-0.7366527015624172,-0.4618584155765673,-0.5832188072880314,0.7079102146497381,1,0,10
UD. Cakra Sidarta,19985808.0,5.0,-1.6150286628678356,-0.0047863262843482,-0.4180278084200566,0.0,3.0,1.298639903269237,-1.2878036735251603,-0.2722920309614545,-1.1469366475790606,1.2991808817761523,1,0,10
UD. Ari Permai,23454446.0,2.0,1.1165979850449486,1.066757503631505,-1.1089778117601592,0.0,1.0,-0.7168311091348094,-1.261403553206912,-0.022836131770982,1.5491051972910783,-0.7174744293157246,1,0,10
UD. Weni Gandewa,42007975.0,2.0,-0.7505898502372077,1.1358893636260758,1.3784422002642105,1.0,2.0,-0.252534121984139,0.6212052624959548,1.6466196128324848,0.2746126888070128,-0.2529046194306849,0,1,01
UD. Ari Wijaya,1543421.0,2.0,0.2521591724143206,-0.6269730662354887,-1.1089778117601592,1.0,3.0,1.4956143826664912,-1.5718344098557024,-1.6262712084463842,-0.264595680167015,1.4962711041516237,1,0,10
UD. Uli Surya,30668620.0,2.0,0.2521591724143206,0.8247959936505056,-0.5562178090880772,1.0,2.4,-1.6594946891073827,0.0232245076693048,0.7326491285537866,0.764802115147038,-1.6606919221126233,1,0,10
UD. Anis Senja,43838190.0,2.0,0.1138489623934201,-0.350445626257204,1.5166322009322308,1.0,4.0,1.0207651912623965,-0.6065074117616895,1.5392900834289245,-0.1665577948990099,1.0211428894964694,0,0,00
UD. Tania Elok,37942775.0,1.0,-0.7851674027424328,0.0643455337102229,-1.1089778117601592,0.0,1.0,0.0886538155432475,1.1714252838108534,1.4661047902891386,-0.5096903933370276,0.0884838014696852,1,1,11
UD. Gusti Karang Yessi,24923164.0,5.0,0.909132670013598,0.6519663436640778,1.2402521995961897,1.0,2.0,0.0956886183788637,1.4033432845448723,0.5934695872791826,1.1079347135850557,0.0955227379830949,0,1,01
UD. Khayla Ratu,18150503.0,5.0,-0.4048143251849565,0.9284937836423623,1.3784422002642105,1.0,4.0,1.580032016693886,0.1101730284595307,-0.1325537991256676,0.3726505740750178,1.58073834231254,0,1,01
UD. Heri Hastinapura,8772776.0,5.0,0.2175816199090955,-0.7998027162219166,1.3784422002642105,1.0,1.0,1.3514009245363587,1.3694706653576496,-0.5508889621026615,-0.4116525080690226,1.3519729056267251,0,1,01
UD. Jihan Kinarya,26236381.0,1.0,0.4596244874456713,-1.663950966154056,0.1347321942520254,1.0,0.8,0.0499623999473583,0.5900167684168706,0.5294647143494242,-0.8528229917750453,0.0497696506459319,0,1,01
UD. Hesti Sahaja,27787605.0,1.0,1.4277959575919743,-1.6985168961513415,-0.5562178090880772,0.0,3.0,0.0640320056185908,-1.2080640713968904,0.2927121562796212,-0.1910672662160112,0.0638475236727512,1,0,10
UD. Iman Artha Juli,37099124.0,2.0,-0.7160122977319826,-1.4565553861703424,0.8256821975921281,1.0,0.0,0.9574519657418504,1.0005850404645746,1.3737890305388374,-1.5390881886510808,0.9577924608757822,0,1,01
UD. Sinta Ceria,31448247.0,4.0,1.220330642560624,-1.3874235261757712,-0.5285798089544668,1.0,0.0,0.7850992962692532,-0.974498694369006,0.595564218940536,-0.1175388522650074,0.7853385162972447,1,0,10
UD. Ina Anggara Marsya,25839142.0,5.0,-0.0244612476274802,1.446982733601646,1.3784422002642105,1.0,2.0,-0.4530260027992012,0.0134682327399635,0.402987386950978,1.0098968283170506,-0.4535143100628611,0,1,01
UD. Ojan Terang,2020286.0,5.0,0.1138489623934201,0.6519663436640778,-0.9707878110921389,1.0,3.0,0.943382360070618,0.3293158090764322,-1.226798439244433,0.5442168732940267,0.9437145878489628,1,1,11
UD. Yessi Agastya,8181640.0,4.0,-0.9580551652685584,0.548268553672221,-1.2471678124281798,0.0,0.0,0.7182686693308991,1.7003410688098617,-0.5288601384938469,-0.2891051514840163,0.7184686194198527,1,1,11
UD. Fikri Baswara,43309780.0,5.0,-1.130942927794684,-0.3158796962599184,-1.2471678124281798,1.0,2.0,-1.4836246182169772,-0.0673676433993308,1.6058195613485229,-1.0243892909940542,-1.4847185092773811,1,0,10
UD. Silvi Pagi,32644963.0,1.0,1.0474428800344984,-0.0739181862789194,0.272922194920046,0.0,2.0,-1.0826408565868528,-1.278547615255361,0.6213619845747033,0.6912737011960343,-1.0834991280130286,0,0,00
UD. Qanita Sunardi,22694867.0,1.0,0.1138489623934201,1.066757503631505,-1.1089778117601592,1.0,0.0,-1.121332272182742,1.0669885823685714,0.3717484120581365,0.8383305290980418,-1.122213278836782,1,1,11
UD. Dora Harmoni,31935999.0,5.0,1.53152861510765,-0.0739181862789194,-0.003457806415995,1.0,4.0,0.7217860707487073,-0.99611117309366,0.6257683833715041,1.034406299634052,0.7219880876765575,1,0,10
UD. Tari Haji,-379344.0,4.0,-0.7851674027424328,-0.5924071362382031,-0.003457806415995,0.0,2.0,-0.4917174183950904,1.630301584383493,-1.14548437457139,-0.9753703483600517,-0.4922284608866144,0,1,01
UD. Wito Prana,29892915.0,2.0,-1.476718452846935,1.3432849436097891,0.8256821975921281,0.0,0.0,0.0429275971117421,-0.3233812680582902,0.6112942820282905,-0.0930293809480061,0.0427307141325222,0,0,00
UD. Jasmine Anindita,14601213.0,1.0,-0.6468571927215323,0.6519663436640778,-1.1089778117601592,0.0,4.0,0.524811591351453,0.1490954051128826,-0.3751205434820013,0.0050085043199988,0.5248978653010862,1,1,11
UD. Nisa Sahaja,24023808.0,1.0,-1.5458735578573854,1.446982733601646,0.1347321942520254,1.0,0.0,0.2891456963583098,0.9510693020744252,0.4430673405502172,0.0981444953246036,0.2890934921018614,0,1,01
UD. Lukita Dharma Yessi,1598769.2,4.0,0.7362449074874723,0.0297796037129373,0.272922194920046,0.0,2.0,0.8730343317144559,-0.0768982643847745,-1.5482923080199793,0.5442168732940267,0.8733252227148659,0,0,00
UD. Qyla Wiratama,35322025.0,5.0,1.220330642560624,0.4791366936776498,0.6874921969241076,0.0,4.0,-0.4917174183950904,-0.8725070654304413,0.8881109418213848,1.2059725988530607,-0.4922284608866144,0,0,00
UD. Juni Wirawati,-3452037.0,5.0,-0.3702367726797314,1.1013234336287905,-0.6944078097560977,1.0,2.0,1.5729972138582695,0.4593974003271305,-1.5873046201609375,0.5197074019770254,1.5736994057991305,1,1,11
UD. Wira Yudhistira,26097745.0,2.0,0.0101163048777448,-0.9380664362110588,0.549302196256087,0.0,0.0,-1.3007197444909555,1.0932254293919166,0.6165399143641598,-0.6567472212390352,-1.3017061599287292,0,1,01
UD. Tariq Wira,29252275.0,2.0,-0.1281939051431556,0.0643455337102229,0.6874921969241076,0.0,3.0,-1.3534807657580772,1.2659799239916674,0.8720319261044325,-0.0440104383140036,-1.3544981837793018,0,1,01
UD. Binar Jayengpati,-3080061.0,5.0,1.53152861510765,1.6889442435826452,-0.6944078097560977,1.0,3.0,0.1801062524062584,0.9964274287824788,-1.457746463058838,2.2843893368011163,0.1799899761440112,1,1,11
UD. Zulfa Baswara Tegar,6932191.0,4.0,0.667089802477022,1.1013234336287905,0.1347321942520254,0.0,0.0,-1.0791234551690447,0.7351319496417653,-0.8026417628915815,1.2549915414870634,-1.0799796597563238,0,1,01
UD. Intan Ratu,6901793.0,5.0,0.5979346974665718,0.8593619236477912,-1.1089778117601592,0.8,1.0,1.7031410663171698,-1.1411692452737008,-1.1658774959407356,1.034406299634052,1.7039197312972096,1,0,10
UD. Elva Sahaja,-5454677.0,4.0,-1.5112960053521602,-0.2467478362653473,0.6874921969241076,1.0,4.0,-0.7836617360731635,1.22574696797564,-1.5809122278926124,-1.2449745328470656,-0.7843443261931167,0,1,01
UD. Hanafi Wacana,17683134.0,2.0,1.635261272623325,0.8247959936505056,-0.8325978104241182,1.0,3.0,-0.6922092992101526,-0.7592858214220262,-0.3328085752965277,1.7451809678270886,-0.6928381515187907,1,0,10
UD. Oki Ranggalawe,28679157.0,1.0,-0.8197449552476579,-1.3874235261757712,0.6874921969241076,0.0,0.0,-1.205749906210137,-1.391451464764491,0.3202315765472852,-1.563597659968082,-1.2066805169976982,0,0,00
UD. Adinda Resaputra,38806461.0,5.0,0.5287795924561216,1.7235101735799307,0.8256821975921281,1.0,1.0,-0.766074728984123,-0.708813872614193,1.1651019017971231,1.598124139925081,-0.7667469849095925,0,0,00
UD. Thariq Sukarela,12675384.0,2.0,0.1138489623934201,0.79023006365322,0.8256821975921281,1.0,2.0,-0.8927011800252149,0.0899842489363975,-0.5221764944247739,0.6422547585620317,-0.893447842150967,0,1,01
UD. Salsa Asa,24536398.0,1.0,-1.2692531378155845,0.9284937836423623,0.4111121955880665,1.0,2.0,0.0675494070363989,0.5921235796549142,0.4101016384235757,-0.2400862088500137,0.0673669919294561,0,1,01
UD. Hanaura Cahaya,7213659.0,1.0,1.4623735100971995,1.2741530836152182,0.272922194920046,0.0,2.0,-0.3510213616827661,1.3991432071627568,-0.6550226124095785,1.9412567383630988,-0.3514497306184205,0,1,01
UD. Eni Baruna,35260417.0,3.8,-0.9926327177737836,-1.6985168961513415,1.5166322009322308,0.0,0.0,0.10272342121448,-1.0118150621776494,0.8569606669810692,-1.9067302584061,0.1025616744965045,0,0,00
UD. Ilmi Wangi,8184205.0,1.0,0.6325122499717969,-1.180027946192058,-0.2798378077520361,1.0,4.0,-0.2736385304909877,-1.128227091025472,-1.0730372856812986,-0.3871430367520213,-0.2740214289709139,1,0,10
UD. Irma Tirta,27469893.0,1.0,0.1830040674038704,-1.0763301562002012,-1.5235478137642209,1.0,0.0,0.521294189933645,-0.4674963088309981,0.4128507059768369,-0.632237749922034,0.5213783970443813,1,0,10
UD. Tari Bagaskara,5223692.0,5.0,1.0820204325397234,0.8939278536450768,-0.8325978104241182,1.0,1.0,0.5951596197076153,-0.280754125161845,-1.1185175154728757,1.4020483693890708,0.5952872304351831,1,0,10
UD. Yusuf Cempaka,214337.0,4.0,0.3213142774247708,-1.5602531761621992,1.6548222016002512,1.0,4.0,-1.6137684706758773,1.555958054826685,-1.1179653065676358,-0.8773324630920466,-1.6149388347754603,0,1,01
UD. Alma Trisula,29089113.0,5.0,0.0101163048777448,0.1680433237020796,1.1020621989281691,0.0,2.0,-0.9102881871142554,0.6861027363837376,0.7489393617111458,0.1275558609050052,-0.9110451834344911,0,1,01
UD. Muthia Bratadikara Melati,3746660.0,2.0,-1.2000980328051345,0.4100048336830787,-1.6617378144322414,0.0,3.0,0.2293498722555719,-0.2666115827208194,-1.2198567970877117,-0.5587093359710301,0.229262531737879,1,0,10
UD. Shinta Wisesa Dea,42296092.0,2.0,-1.5458735578573854,-1.5602531761621992,-1.1089778117601592,0.0,3.0,0.3348719147898152,0.2355460521787402,1.592698153419523,-2.2008439142101146,0.3348465794390244,1,1,11
