nama_usaha,laba,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,omset,biaya_karyawan,jumlah_pelanggan
UD. Wawan Berkarya Candra,-2820464.0,1.0,-0.19734901015360587,-1.2837257361839147,-0.6944078097560977,0.0,0.0,0.039410195693934044,1.735071055837136,-1.2973051880657298,-1.0488987623110555,0.039211245875817355
UD. Kamil Jaya,-4140805.0,2.0,-1.5458735578573854,1.0667575036315047,-0.6944078097560977,1.0,3.0,0.8695169302966478,1.563553557792268,-1.4233354221096657,-0.3381240941180188,0.8698057544581611
UD. Fahmi Dewangga,-1097089.0,5.0,-0.47396943019540677,-0.765236786224631,1.3784422002642103,1.0,3.0,-0.26308632623756334,1.1177391208118783,-1.2946941375123875,-0.8773324630920466,-0.2634630242007994
UD. Olivia Adiwangsa,-4967882.0,2.0,0.07927140988819506,1.1013234336287903,1.2402521995961897,1.0,2.0,-1.2444413218060257,0.7130527143005161,-1.6452841598165404,0.8383305290980418,-1.2453946678214516
UD. Diva Gandewa,12808083.0,2.0,-1.6841837678782858,-0.765236786224631,0.8256821975921281,1.0,3.0,0.5037071828446045,-1.1638309196557368,-0.7541241727628389,-1.7351639591870909,0.5037810557608571
UD. Gema Putra,38166989.0,2.0,1.4969510626024247,-0.0739181862789194,1.6548222016002512,1.0,4.0,-1.5961814635868368,-1.352192291179949,0.9962311627972226,1.0098968283170506,-1.597341493491936
UD. Evan Senopati Lutfi,31119918.0,1.0,0.21758161990909552,0.16804332370207964,1.6548222016002512,1.0,2.0,0.524811591351453,-1.289233230064615,0.5118618754108037,0.2746126888070128,0.5248978653010862
UD. Ina Manunggal,30687903.0,1.6,1.4277959575919745,-1.180027946192058,-1.6617378144322414,0.0,1.0,1.456922967070602,0.8257885314276722,0.8884610921478766,0.17657480353900773,1.4575569533278705
UD. Monica Wirawati,21905493.0,5.0,1.566106167612875,-0.4887093462463463,-0.9707878110921387,0.0,1.0,0.03589279427612593,-1.724396830179732,-0.221067222231953,0.764802115147038,0.03569177761911251
UD. Erlin Utamaindah,19813664.0,4.0,0.010116304877744831,-0.35044562625720405,-0.8325978104241182,0.0,1.0,1.492096981248683,1.1051011820525831,0.1760944139095885,-0.24008620885001375,1.4927516358949189
UD. Marsel Damai,45778649.0,4.0,1.3932184050867493,-1.0417642262029156,0.6874921969241076,0.0,2.0,0.11608954660215066,-1.2510884150219677,1.5519512233331816,0.2501032174900115,1.3378950325999057
UD. Tomi Tirta,15808891.0,1.0,-0.4048143251849565,1.4124168036043605,-0.1416478070840156,1.0,3.0,1.6925888620637453,0.14326845211966963,-0.2911576655644689,0.7157831725130355,1.693361326527095
UD. Utami Mardika,2130782.0,5.0,-0.9926327177737835,1.619812383588074,1.6548222016002512,1.0,3.0,-1.5012116253060177,-0.9246490877166333,-1.4603391958888627,0.44617898802602163,-1.5023158505609053
UD. Celsi Sukadarma,45410228.0,4.0,0.9782877750240481,-1.663950966154056,1.5166322009322308,0.0,4.0,-0.797731341744396,-0.6808718080848867,1.635733108053781,-0.4851809220200264,-0.7984221992199361
UD. Iqra Adikara Monica,27731334.0,4.0,-0.2665041151640561,0.9284937836423623,-1.2471678124281798,0.0,2.0,0.5670204083651504,0.3434470029252113,0.5873359680791078,0.4706884593430229,0.5671314843815443
UD. Kurnia Pusaka,5467487.0,1.0,-0.4393918776901817,-1.663950966154056,1.6548222016002512,0.0,2.0,1.105182825289791,-1.0132856200826401,-1.2423171439862168,-1.4900692460170781,1.1056101276573858
UD. Haidar Mandala,5414460.0,2.0,0.11384896239342017,0.6519663436640778,1.6548222016002512,0.0,4.0,0.13086263255694489,-1.1798262113019298,-1.2781037755037497,0.7893115864640393,0.13071742055014335
UD. Vera Tengah,26108272.0,2.0,-0.47396943019540677,0.6865322736613633,0.549302196256087,1.0,3.0,0.4439113587418666,-0.33476646866700577,0.3424645723183077,0.15206533222200647,0.4439500953968747
UD. Olla Senja,7779573.0,5.0,1.7044163776337755,-0.004786326284348239,0.13473219425202548,1.0,3.0,-0.3650909673539985,-0.8758384263802584,-1.0319109673639395,1.2059725988530607,-0.36552760364523995
UD. Tami Kalbu,3087735.0,1.0,-0.4393918776901817,1.5852464535907884,-1.6617378144322414,1.0,0.0,0.5529508026939179,0.634694711757368,-1.0928235267865802,0.8138210577810405,0.5530536113547249
UD. Intan Saputra,41608492.0,5.0,0.7016673549822471,-0.0739181862789194,0.272922194920046,0.0,0.0,-0.33695175601153365,-1.2025878265124603,1.2674859981688753,0.44617898802602163,-0.3373718575916012
UD. Ismail Warna,3264888.0,2.0,-0.6814347452267575,-0.9035005062137733,-1.2471678124281798,0.0,0.0,-1.4378983997854717,-0.5593873245864417,-1.3101436576222567,-1.1224271762620592,-1.4389654219402181
UD. Rizki Kalbu,45107934.0,5.0,-0.23192656265883096,1.0667575036315047,0.13473219425202548,1.0,0.0,0.3348719147898152,-1.6562353547283704,1.4267269691152147,0.5932358159280292,0.4467656700022384
UD. Qomar Bahagia,22098979.0,5.0,1.4969510626024247,-1.4219894561730568,-0.8325978104241182,0.0,3.0,-0.03445523408003625,-0.7557003984393329,-0.021009995661793682,0.054027446954001405,-0.03469758751498441
UD. Hendra Dwijaputra Eddy,27374818.0,4.0,-1.2692531378155845,-0.35044562625720405,-0.4180278084200566,0.0,1.0,1.4780273755774507,0.9673973637319793,0.6822976525098366,-1.1469366475790606,1.4786737628680995
UD. Omar Cahyaningrat,4671461.0,4.0,1.6352612726233253,-0.35044562625720405,1.6548222016002512,0.0,2.0,0.15548444248160165,1.3210736785128454,-0.8491520123558567,0.9118589430490456,0.1553536983470773
UD. Tomi Winata,11079067.0,1.0,0.044693857382969944,-1.663950966154056,-0.2798378077520361,0.0,0.0,0.8976561416391127,-0.16028735412938816,-0.6828062306097061,-1.1469366475790606,0.8979615005117998
UD. Naila Pamungkas,-1163788.0,1.0,1.3932184050867493,0.79023006365322,1.1020621989281691,1.0,1.0,-1.6841164990320394,0.758843185764804,-1.3684627796870528,1.5491051972910785,-1.6853281999095573
UD. Taufik Pelangi,34889593.0,4.0,1.254908195065849,-1.5256872461649136,0.41111219558806655,1.0,0.0,0.03589279427612593,-1.4263190992332089,0.7510637948992811,-0.19106726621601122,0.03569177761911251
UD. Rafi Arsana,2852540.0,1.0,0.5633571449613467,-1.0763301562002012,0.6874921969241076,1.0,4.0,-0.9524970041279527,0.6769312434303566,-1.1012652495774389,-0.36263356543502007,-0.9532788025149493
UD. Erlangga Darma,4946359.0,4.0,-1.5804511103626104,1.619812383588074,1.3784422002642103,0.0,0.0,0.943382360070618,-0.4138515132811799,-1.1636709852615819,0.029517975637000145,0.9437145878489629
UD. Ucup Sumringah,15604130.0,4.0,-0.3010816676692812,-1.0763301562002012,-1.5235478137642209,0.0,4.0,0.9293127543993857,0.37627335512401877,-0.26074186097640206,-0.9753703483600517,0.9296367148221435
UD. Farid Ilir,-6294363.0,2.0,1.4969510626024247,-0.5924071362382031,-1.2471678124281798,1.0,1.4,0.5353637956048775,1.5333597129110577,-1.5808703789401102,0.6422547585620317,0.5354562700712007
UD. Gerry Utama,22815959.0,4.0,-1.5112960053521602,0.37543890368579313,-1.1089778117601592,0.0,0.0,-0.6113090666005662,1.7271837842257283,0.5073342273761976,-0.8038040491410428,-0.6118903816145792
UD. Tiara Kusumasari,44057454.0,4.0,-1.1309429277946839,-0.6961049262300598,1.5166322009322308,1.0,4.0,1.6538974464678562,-0.774801543524894,1.5223496415465765,-1.293993475481068,1.6546471757033419
UD. Chiko Taruna,12747269.0,2.0,0.21758161990909552,0.4100048336830787,0.9638721982601486,1.0,2.0,0.19769325949529895,0.7730907942050163,-0.3856481617892467,0.44617898802602163,0.19758731742753544
UD. Tama Prajurit,10071093.0,4.0,0.8054000124979225,-1.2837257361839147,0.6874921969241076,1.0,0.0,-1.2725805331484907,0.9141501349944139,-0.5470453401283991,-0.3381240941180188,-1.2735504138750904
UD. Nando Saputra,4374850.0,2.0,-0.23192656265883096,-1.1108960861974868,-0.5562178090880772,0.0,0.0,1.326779114611702,-1.5985929260387717,-1.4319388340351922,-0.9508608770430503,1.3273366278297911
UD. Tama Berkarya,24857814.0,5.0,1.6352612726233253,-1.663950966154056,0.41111219558806655,0.0,3.0,1.7559020875842912,-0.19898458935591176,0.28049754610761835,-0.01950096699700238,1.7567117551477824
UD. Lono Trisula Ulya,44073318.0,2.0,0.35589182992999596,-1.6293850361567703,0.13473219425202548,1.0,1.0,-0.9454622012923365,-1.186673439346477,1.4442025703295607,-0.9018419344090478,-0.9462398660015396
UD. Heri Sakti,82349.0,5.0,1.1373445165480833,-1.5256872461649136,-0.9707878110921387,0.0,1.0,-0.39674758011427147,-0.8599017081134027,-1.5921963681728695,0.054027446954001405,-0.3972028179555836
UD. Juni Baswara Pasha,25953996.0,1.0,0.4250469349404462,-0.765236786224631,0.549302196256087,0.0,2.0,0.4861201757555639,-1.137910002797193,0.17703044957111153,-0.24008620885001375,0.48618371447733283
UD. Esa Jati,8325108.0,1.0,-0.6468571927215323,0.9284937836423623,0.9638721982601486,1.0,4.0,-1.0158102296484988,1.6922088872560992,-0.5203174568663961,0.201084274856009,-1.0166292311356364
UD. Marsel Taruna,29493217.0,4.0,1.53152861510765,1.1704552936233614,0.6874921969241076,0.0,1.0,0.46501576724871524,-1.1524032533470014,0.4235891894605792,1.9167472670460974,0.46506690493710373
UD. Binar Prima,32800242.0,2.0,-0.7851674027424328,-0.6269730662354887,-0.8325978104241182,1.0,4.0,0.9715215714130829,0.4770664262878911,0.9701696924000657,-0.9998798196770529,0.9718703339026016
UD. Jihan Prawira,23582274.0,5.0,-1.6150286628678356,0.34087297368850755,0.41111219558806655,1.0,4.0,-0.9067707856964473,-1.2599776575036663,-0.013555879968874815,-0.9018419344090478,-0.9075257151777862
UD. Owen Kencana,31447063.0,2.0,-1.2346755853103593,-0.6615389962327742,-0.2798378077520361,1.0,1.0,1.0242825926802046,-0.5379439764946246,0.6794957453700828,-1.3430124181150707,1.0246623577531744
UD. Jay Citra Bulan,24762942.0,5.0,-1.6841837678782858,0.37543890368579313,0.549302196256087,1.0,1.0,-0.8786315743539824,-0.7159349312071427,0.1743264717983241,-0.9263514057260491,-0.8793699691241476
UD. Nayla Praja,28232793.0,5.0,-0.9580551652685584,-1.4219894561730568,-0.1416478070840156,1.0,4.0,0.8343429161185667,-0.7255585374322846,0.4169350651071601,-1.6861450165530882,0.8346110718911126
UD. Qyla Merdeka,42865998.0,1.0,0.28673672491954577,0.5828344836695066,0.13473219425202548,0.0,4.0,-0.5304088339909796,-0.8783731893710863,1.4184758915524218,0.6177452872450304,-0.5309426117103677
UD. Mirna Sangga,10541191.0,4.0,-0.9580551652685584,0.13347739370479408,1.6548222016002512,1.0,0.0,0.3700459289678963,1.181283549636966,-0.4625158104853188,-0.5832188072880314,0.3700412620060729
UD. Santi Warna Zulkarnaen,8404918.0,5.0,1.6698388251285503,1.5506805235935028,1.5166322009322308,1.0,0.0,1.0911132196185587,-0.9780127310456318,-1.0285786916813626,2.2843893368011163,1.0915322546305664
UD. Utami Asmaralaya,11468154.0,2.0,1.3932184050867493,0.9976256436369335,0.9638721982601486,1.0,4.0,-0.10832066385400654,0.7434903708732185,-0.48146197261814816,1.696162025193086,-0.10860642090578619
UD. Verdi Anggara,28596908.0,2.0,-0.8543225077528831,0.6174004136667922,-0.1416478070840156,0.0,1.0,0.1688505678692723,-0.808922367407059,0.42654461321229,-0.16655779489900996,0.16872767772255554
UD. Barokah Tirtaatmaja,18713155.0,3.0,-0.5777020877110821,-1.1454620161947724,0.272922194920046,0.0,0.0,1.38657493871444,-0.1714697444121478,-0.14711554372967708,-1.2204650615300643,1.3871675881937735
UD. Kirana Binasena,28435922.0,1.0,-0.17660247865047074,0.30630704369122197,0.272922194920046,1.0,4.0,-1.0967104622580852,0.8629474832793462,0.7369540048917393,-0.7057661638730377,-1.097577001039848
UD. Livia Setia,842902.0,4.0,-0.37023677267973143,-0.6615389962327742,-0.9707878110921387,1.0,4.0,-0.5831698552581013,0.06410140477442308,-1.360788921767106,-0.730275635190039,-0.5837346355609404
UD. Erni Sukadarma,23690352.0,5.0,0.010116304877744831,1.4815486635989317,-0.6944078097560977,0.0,2.0,-1.4203113926964313,-1.0440816725201634,0.035607691717936735,1.0589157709510533,-1.4213680806566937
UD. Lukman Kusumah,-5416157.0,5.0,-1.4075633478364848,0.8593619236477912,0.9638721982601486,1.0,2.0,0.13086263255694489,0.655128035139235,-1.6880139834519985,-0.38714303675202133,0.13071742055014335
UD. Vina Jayeng Ujang,839430.0,1.0,-0.4048143251849565,0.37543890368579313,-1.5235478137642209,1.0,4.0,1.1192524309610234,-0.062496534740180694,-1.3853973035357132,-0.01950096699700238,1.1196880006842052
UD. Wenda Utamajaya,22184829.0,2.0,1.3586408525815243,1.5852464535907884,-1.3853578130962003,0.0,4.0,-0.4389563971279688,-1.3252540279390381,-0.12457220345398742,2.0883135662651062,-0.43943643703604174
UD. Tami Trisakti Agus,29002431.0,6.0,-1.6150286628678356,-0.35044562625720405,-0.0034578064159950473,0.0,4.0,-1.4062417870251989,-1.6631232180548328,0.29072390831907324,-1.392031360749073,-1.4072902076298746
UD. Putri Mandiri Qanita,40526174.0,5.0,1.0820204325397234,-1.6293850361567703,-0.9707878110921387,0.0,0.0,1.231809276330883,-1.6019155009816881,1.114383084947876,-0.38714303675202133,1.2323109848987603
UD. Rafi Baskara Barokah,20077487.0,4.0,1.6698388251285503,-0.004786326284348239,-0.9707878110921387,0.0,3.0,-1.6770816961964232,0.30336414119373634,0.04038720844815815,1.1814631275360594,-1.6782892633961477
UD. Fajar Dwijaputra,26079803.0,2.0,0.044693857382969944,-1.6985168961513415,0.6874921969241076,1.0,0.0,-1.6243206749293015,1.4611134764181508,0.6860758943024121,-1.1714461188960617,-1.625497239545575
UD. Fitri Pamungkas,12906306.0,2.0,1.0474428800344984,-1.4565553861703424,-1.5235478137642209,0.0,4.0,0.5740552112007666,-0.37333777112795385,-0.5950737061390011,-0.2891051514840163,0.574170420894954
UD. Qasya Baswara,35820307.0,1.0,0.1830040674038704,0.4100048336830787,-0.4180278084200566,1.0,0.0,-0.4917174183950904,0.9551137939176757,1.274941875181344,0.42166951670902036,-0.4922284608866144
UD. Niken Satya,11561042.0,2.0,-0.8197449552476579,0.4791366936776498,0.9638721982601486,1.0,3.0,-1.251476124641642,1.5475798650797052,-0.3201707552631091,-0.24008620885001375,-1.2524336043348612
UD. Qayla Tunggul,8275276.0,1.0,-1.476718452846935,-0.31587969625991846,-1.1089778117601592,0.0,3.0,-0.22087750922386604,-0.5106216915354325,-0.9477629395353366,-1.2694840041640667,-0.22122940512034125
UD. Yuli Bersemi,-4981396.0,2.0,0.07927140988819506,-1.1454620161947724,-0.8325978104241182,0.0,3.0,1.0066955855911641,1.0292603704864616,-1.5853821046459866,-0.7547851065070402,1.0070650164696502
UD. Owen Jatinagara Maudy,41893996.0,2.0,-1.3038306903208094,0.7556641336559344,-0.1416478070840156,1.0,4.0,1.6398278407966238,0.810751646700888,1.675067671219563,-0.38714303675202133,1.6405693026765225
UD. Marsel Sangkala,24467265.0,1.0,-0.16277145764838075,-0.2467478362653473,-0.9707878110921387,1.0,1.0,-0.5515132424978283,0.2220207267224829,0.3340047431624774,-0.2891051514840163,-0.5520594212505968
UD. Khalid Kusen,9937595.0,4.0,1.220330642560624,1.619812383588074,0.9638721982601486,0.0,1.0,-0.1645990865389363,-1.1482529633373229,-0.9533600608005554,2.0147851523141025,-0.16491791301306372
UD. Chiko Karya,11382719.0,4.0,-0.5085469827006319,0.3892652756847073,1.1020621989281691,1.0,1.0,1.2669832905089642,0.6839139224146216,-0.49894659178858886,0.6177452872450304,1.2675056674658087
UD. Kirana Bahagia,29192940.0,5.0,-0.2665041151640561,-1.663950966154056,-0.4180278084200566,0.0,2.0,0.2610064850158449,1.5072315927231075,0.9142804867861148,-1.3675218894320718,0.2609377460482227
UD. Owen Sangga,10246195.0,1.0,1.4969510626024247,0.7625773196553917,1.5166322009322308,0.0,1.0,-0.030937832662228142,0.8177160215041099,-0.507189285470325,0.9853873570000494,-0.03117811925827957
UD. Yasir Arsana,36122562.0,2.0,-0.543124535205857,0.34087297368850755,0.272922194920046,1.0,4.0,-0.5655828481690607,0.09261309541778615,1.1302483469242697,-0.1420483235820087,-0.5661372942774162
UD. Aldo Harapan,41061054.0,5.0,0.010116304877744831,-0.039352256281633816,-0.1416478070840156,0.0,4.0,0.23990207650899625,-0.2736455134120046,1.4076923887409876,-0.01950096699700238,0.2398209365079936
UD. Naufal Adiwangsa,5940737.0,1.0,0.4250469349404462,1.4815486635989317,-1.5235478137642209,1.0,2.0,-0.3193647489224931,-1.3047149063907428,-1.265060922426669,1.3530294267550684,-0.31977451630807696
UD. Niken Ratu,11727905.0,5.0,0.5979346974665718,-1.2145938761893436,-0.9707878110921387,0.0,4.0,-1.5610074494087556,0.2885077356920356,-0.5507231867066383,-0.43616197938602386,-1.5621468109248877
UD. Heri Tejakencana Jojo,26982512.0,1.0,-1.3038306903208094,1.5161145935962173,-0.1416478070840156,1.0,4.0,0.975038972830891,-1.398921034964499,0.19926069768363633,0.15206533222200647,0.9753898021593065
UD. Qori Pusaka,13654569.0,1.0,-0.12819390514315562,-0.004786326284348239,0.41111219558806655,1.0,2.0,-0.2454993191485228,1.4636116310468927,-0.1888356380936503,-0.09302938094800617,-0.2458656829172752
UD. Silvi Pancasila,14980540.0,2.0,-1.5458735578573854,-0.14305004627349055,-0.0034578064159950473,1.0,2.0,1.0559392054404775,1.591046803802401,-0.07089239708325218,-1.195955590213063,1.056337572063518
UD. Sinta Bratadikara,36794248.0,1.0,-1.1309429277946839,0.8939278536450768,0.549302196256087,0.0,2.0,-1.1670584906142474,0.6711899540044246,1.288917593544758,-0.16655779489900996,-1.167966366173945
UD. Satria Sukarela,6795817.0,5.0,-1.476718452846935,-1.663950966154056,-0.9707878110921387,1.0,4.0,0.07458420987201513,0.7890414236494646,-0.8018748139068351,-2.225353385527116,0.07440592844286582
UD. Tama Surya Nadia,15234467.0,1.0,-0.33565922017450633,1.205021223620647,-0.4180278084200566,0.0,2.0,-0.6218612708539905,0.7650863758349338,-0.21195859340677412,0.6177452872450304,-0.6224487863846937
UD. Pasha Radhitya,374116.0,4.0,0.35589182992999596,-0.7306708562273454,-1.5235478137642209,0.0,3.0,1.64686264363224,-1.412940573308916,-1.6780728845548223,-0.264595680167015,1.647608239189932
UD. Gilangga Kelana,-541834.0,4.0,-1.0617878227842337,-0.7306708562273454,0.13473219425202548,0.0,0.0,1.4323011571459452,0.6744810457559471,-1.3408798814628156,-1.2694840041640667,1.4329206755309365
UD. Asep Bahari,-4971976.0,2.0,1.1857530900553988,1.032191573634219,1.5166322009322308,1.0,2.0,-0.5233740311553634,1.6807588898464918,-1.4593375686873067,1.5736146686080796,-0.523903675196958
UD. Miko Kusumajati Bambang,47518094.0,2.0,1.566106167612875,1.5506805235935028,-1.6617378144322414,0.0,2.0,-0.3861953758608472,-1.1331263881234281,1.6972017512846709,2.2108609228501126,-0.38664441318546905
UD. Prananda Tri,37930760.0,5.0,0.1830040674038704,0.37543890368579313,-1.5235478137642209,1.0,2.0,0.9891085785021235,1.0415355203774854,1.5543321751005434,0.3971600453920191,0.9894676751861259
UD. Jasmin Abadi,20177554.0,2.0,1.566106167612875,1.619812383588074,-0.8325978104241182,1.0,2.0,-1.38513737851835,0.019412845008920772,-0.007209211556061349,2.2598798654841152,-1.3861733980896453
UD. Tania Brawijaya,20771617.0,5.0,-1.6841837678782858,0.548268553672221,-0.4180278084200566,1.0,0.0,-1.1987151033745205,1.1498054834137823,0.2521882092482792,-0.8038040491410428,-1.1996415804842886
UD. Elsa Cerah,19133333.0,5.0,0.5287795924561216,-0.21218190626806172,1.5166322009322308,1.0,4.0,0.7253034721665154,0.7405082536977009,0.05799730402332358,0.22559374617301026,0.7255075559332623
UD. Anisa Lingga,-2473711.0,5.0,-0.6468571927215323,-1.5948191061594847,0.41111219558806655,0.0,1.0,-1.6172858720936854,-0.39425249447125055,-1.6826637287348736,-1.5881071312850832,-1.6184583030321653
UD. Qyla Bima,6063373.0,4.0,-0.9926327177737835,-0.3850115562544896,0.8256821975921281,1.0,3.0,0.7921340991048694,-0.4068033053287812,-1.0836178140278185,-0.9753703483600517,0.7923774528106544
UD. Icha Mandala,18231704.0,5.0,1.3586408525815243,0.34087297368850755,0.41111219558806655,0.0,4.0,0.4157721473994017,-1.705070177583722,-0.47617646400767244,1.2059725988530607,0.4157943493432359
UD. Yani Cendana,17438275.0,2.0,-0.33565922017450633,-0.039352256281633816,1.6548222016002512,0.0,2.0,1.164978649392529,-0.07881800689255924,-0.21910356229231956,-0.264595680167015,1.1654410880213681
UD. Yasir Manik,33817826.0,2.0,-1.4075633478364848,-1.5602531761621992,-0.1416478070840156,0.0,4.0,0.5107419856802207,0.9578704035827441,1.1343920272970287,-2.1028060289421098,0.5108199922742668
UD. Gisel Trisula,22983617.0,5.0,-0.4048143251849565,0.548268553672221,0.272922194920046,1.0,3.0,1.4956143826664912,1.2609341934453675,0.4294164799645602,0.10304638958800394,1.4962711041516237
UD. Diva Sangga,46425269.0,1.0,-0.19734901015360587,-0.17761597627077613,-1.2471678124281798,1.0,4.0,-1.1318844764361664,-1.4354704575874426,1.5620230825937318,-0.264595680167015,-1.1327716836068964
UD. Winda Dwijaputra,4526757.0,1.0,-1.5804511103626104,0.34087297368850755,-0.6944078097560977,0.0,4.0,-1.6946687032854637,0.9375589860466231,-0.9331542029257396,-0.8773324630920466,-1.695886604679672
UD. Sani Darussalam,42241022.0,4.0,-1.3384082428260347,-1.4565553861703424,0.10709419411841509,1.0,2.0,-1.1072626665115095,-1.3917534837517,1.275644571228915,-1.9802586723571034,-1.1081354058099626
UD. Gita Kelana,12839919.0,1.0,-0.6468571927215323,-0.004786326284348239,-0.9707878110921387,1.0,0.0,1.0559392054404775,-0.11363072881814777,-0.5497702423774377,-0.4606714507030251,1.056337572063518
UD. Yuli Jayawarsa Evan,14407870.0,1.0,-0.37023677267973143,-0.4887093462463463,1.1020621989281691,1.0,1.0,-0.25956892481975524,0.8259382596286036,-0.25848370840804924,-0.6077282786050326,-0.2599435559440946
UD. Yoga Asa,3744238.0,5.0,-1.1309429277946839,0.6865322736613633,1.6548222016002512,0.0,4.0,-0.08369885392934978,-1.348390878860949,-1.428215827223697,-0.31361462280101754,-0.08397014310885226
UD. Widi Bahagia,25108632.0,4.0,0.8054000124979225,-0.31587969625991846,-1.5235478137642209,1.0,0.0,-0.7097963062991932,-0.3896585111130907,0.26147318138677983,0.3481411027580166,-0.7104354928023149
UD. Jafar Mahendra Kamil,-5060687.0,4.0,0.4596244874456713,-1.3874235261757712,0.41111219558806655,1.0,1.0,-0.1329424737786633,0.9619723705544694,-1.6039179497765044,-0.6567472212390352,-0.1332426987027201
UD. Qanitah Resaputra,20248912.0,4.0,1.254908195065849,-0.4887093462463463,-0.1416478070840156,0.0,3.0,-0.15404688228551197,0.6748262626104172,0.12395245086413735,0.5442168732940267,-0.1543595082429492
UD. Yasir Merdeka,11670637.0,2.0,-1.7187613203835108,0.6174004136667922,1.6548222016002512,0.0,3.0,0.04292759711174215,1.314173002259653,-0.3573686264566895,-0.7792945778240415,0.042730714132522205
UD. Prananda Wibawa,38814459.0,1.0,0.07927140988819506,-1.2491598061866291,1.1020621989281691,1.0,4.0,-0.639448277943031,-1.643639881669095,0.9857581453960197,-0.8283135204580441,-0.640046127668218
UD. Intan Sehat Yusuf,-1829745.0,1.0,-0.3010816676692812,0.8939278536450768,1.3784422002642103,0.0,1.0,-0.7421563993430278,0.23700306498975918,-1.515809418808317,0.42166951670902036,-0.4218390957525175
UD. Bagir Senja,5819997.0,2.0,1.0820204325397234,-1.1454620161947724,1.3784422002642103,0.0,3.0,1.0489044026048613,1.6976843999732876,-0.6957557337506497,-0.04401043831400365,1.0492986355501082
UD. Niken Binasena,11989487.0,5.0,1.4969510626024247,-1.00719829620563,0.6874921969241076,0.0,2.0,1.2001526635706101,-1.0683522844158748,-0.7934216777652939,0.3481411027580166,1.2006357705884165
UD. Andi Kulon,1599057.0,4.0,1.1165979850449486,0.9284937836423623,-0.0034578064159950473,1.0,0.0,-0.7133137077170013,1.4313794325647395,-1.044383082454117,1.4510673120230735,-0.7139549610590198
UD. Olivia Setia,20848113.0,2.0,-0.4393918776901817,1.619812383588074,-0.6944078097560977,0.0,4.0,-1.0509842438265797,-1.2992910114640956,-0.21375098263338912,0.8383305290980418,-1.051823913702685
UD. Ulya Wisesa,24355636.0,1.0,-1.165520480299909,0.13347739370479408,-0.5562178090880772,1.0,3.0,-0.23142971347729036,-1.283904882963012,0.03632483058581592,-0.730275635190039,-0.2317878098904558
UD. Zaki Utamajaya,42205614.0,1.0,0.3904693824352211,-1.2837257361839147,-0.5562178090880772,0.0,0.0,-0.08369885392934978,0.572897966138261,1.6512470924591713,-0.632237749922034,-0.08397014310885226
UD. Wenny Satya,20968267.0,2.0,-0.7851674027424328,-0.0739181862789194,-0.5562178090880772,0.0,2.0,-1.5645248508265637,-1.033465247515252,-0.15412763866838886,-0.6077282786050326,-1.5656662791815925
UD. Kiki Dharma,21639222.0,2.0,-0.9926327177737835,-0.17761597627077613,-0.8325978104241182,1.0,4.0,0.9539345643240424,-0.9847281689866697,-0.09747754300894292,-0.8283135204580441,0.9542729926190774
UD. Yora Radhitya,14431772.0,5.0,-0.16277145764838075,-1.4219894561730568,0.9638721982601486,0.0,4.0,-0.2982603404156444,-0.18778243055762575,-0.45189026281110695,-1.1224271762620592,-0.29865770676784786
UD. Pasha Warna,32737348.0,4.0,-0.4393918776901817,0.16804332370207964,-1.1089778117601592,0.0,3.0,1.038352198351437,-0.05746654578957776,0.8628677804870453,-0.19106726621601122,1.0387402307799938
UD. Naufal Asa,38683673.0,1.0,-0.6468571927215323,-0.004786326284348239,1.6548222016002512,0.0,4.0,-1.3745851742649258,-0.5717232443585281,1.1828342329490418,-0.4606714507030251,-1.3756149933195307
UD. Fatimah Nirmala,10445495.0,2.0,0.14842651489864528,-1.0417642262029156,0.13473219425202548,1.0,0.0,1.3936097415500561,0.015657193142528083,-0.6935826176901592,-0.632237749922034,1.394206524707183
UD. Zahra Sentosa,21905399.0,1.0,1.3240633000762991,-0.35044562625720405,1.6548222016002512,0.0,1.0,-1.188162899121096,1.2101324032951404,0.3436762192629767,0.6912737011960343,-1.189083175714174
UD. Maudy Nirwasita Eren,-212792.0,4.0,-1.44214090034171,-1.6985168961513415,0.6874921969241076,0.0,0.0,-0.023903029826611924,-0.8976236965739579,-1.62024946826411,-2.225353385527116,-0.024139182744869876
UD. Mirna Wangi,21420418.0,5.0,1.7044163776337755,0.9284937836423623,1.1020621989281691,0.0,2.0,0.8062037047761018,-0.5753368557800275,-0.03410554741980319,1.8677283244120948,0.8064553258374738
UD. Xenia Wiraatmaja,18087471.0,2.0,-0.024461247627480285,1.2395871536179326,-0.0034578064159950473,1.0,4.0,1.2916051004336209,0.8057857223839353,-0.0031239365395722756,0.862840000415043,1.2921419452627427
UD. Kanza Tirtaatmaja,-2269734.0,1.0,-0.47396943019540677,0.9284937836423623,0.13473219425202548,1.0,2.0,-1.4554854068745124,1.0877444254204152,-1.3830827182889862,0.3236316314410153,-1.4565627632237423
UD. Maudy Sasmita,35875895.0,5.0,0.49420203995089645,0.4791366936776498,0.272922194920046,1.0,2.0,-1.3886547799361584,1.6967757804263155,1.4215910317609044,0.6912737011960343,-1.3896928663463501
