nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,Cluster_KProto,Cluster_KMeans,Cluster_KMedoids,Cluster_Agglomerative
UD. Chintya Artha Zaki,4.0,-0.47396943019540677,0.4445707636803643,-1.2471678124281798,1.0,0.0,-1.0017406239772662,0,1,0,2
UD. Monica Asri,2.0,-1.6496062153730606,1.1358893636260758,0.9638721982601486,0.0,2.0,0.2926630977761179,0,0,1,1
UD. Lutfi Tri,4.0,-0.0590388001327054,0.5828344836695066,-0.8325978104241182,1.0,1.0,-0.4023754223827645,0,1,0,2
UD. Lana Mardika,4.0,0.1830040674038704,0.5828344836695066,-1.5235478137642209,1.0,2.0,1.449888164234986,0,1,1,2
UD. Qanitah Kencana,5.0,1.3240633000762991,-0.7998027162219166,0.41111219558806655,1.0,1.0,0.2574890835980368,0,0,0,2
UD. Qisha Panji,1.0,0.32131427742477087,-1.1108960861974868,-1.5235478137642209,0.0,1.0,0.2539716821802287,0,1,1,1
UD. Jaya Prima,4.0,1.6006837201181001,-0.5232752762436319,-0.2798378077520361,0.0,4.0,-0.090733656764966,1,1,0,1
UD. Cici Mulya Via,2.0,-1.3038306903208094,-0.21218190626806172,0.13473219425202548,0.0,0.0,-1.342928561504653,0,0,0,1
UD. Mika Tejakusuma Muthia,4.0,0.07927140988819506,1.6543783135853596,1.6548222016002512,0.0,3.0,-1.6489424848539584,1,0,1,1
UD. Uchie Sukadarma,1.0,-0.024461247627480285,1.5161145935962173,0.9638721982601486,0.0,4.0,0.8730343317144559,1,0,1,1
UD. Wira Utama,1.0,1.6006837201181001,-1.4565553861703424,0.272922194920046,1.0,4.0,-0.11183806527181465,1,0,1,2
UD. Zainab Utama,4.0,1.4623735100971997,1.205021223620647,-1.3853578130962003,1.0,0.0,-1.2760979345662988,0,1,0,2
UD. Karla Prawira,1.0,-1.0963653752894589,-0.14305004627349055,-0.1416478070840156,0.0,3.0,-0.959531806963569,1,1,1,1
UD. Qori Ilir,2.0,-0.8543225077528831,1.1358893636260758,0.6874921969241076,0.0,4.0,0.9117257473103451,1,0,1,1
UD. Owen Dwijaputra,1.6,0.07927140988819506,-0.2467478362653473,-0.6944078097560977,1.0,2.0,-0.445991199963585,0,1,1,2
UD. Kanza Panji,4.0,0.21758161990909552,-0.14305004627349055,0.549302196256087,1.0,3.0,-0.6816570949567283,1,0,1,2
UD. Dito Wijaksana,2.0,-0.4393918776901817,-0.35044562625720405,0.549302196256087,1.0,0.0,-0.3263995517581093,0,0,0,2
UD. Vera Mandiri Fadli,2.0,-1.44214090034171,1.5161145935962173,-1.1089778117601592,0.0,2.0,-1.2409239203882176,0,1,1,1
UD. Wulan Prajurit,4.0,-0.16277145764838075,0.20260925369936522,1.5166322009322308,1.0,2.0,-0.05907704400469301,0,0,1,2
UD. Obed Saputrautama,1.0,1.4969510626024247,-0.7998027162219166,-0.4180278084200566,0.0,4.0,1.7383150804952507,1,1,1,1
UD. Kirana Sasmita,4.0,1.220330642560624,-1.0417642262029156,0.9638721982601486,1.0,0.0,-1.6489424848539584,0,0,0,2
UD. Odie Maju,4.0,-1.6150286628678356,0.9630597136396479,1.5166322009322308,1.0,0.0,-1.3710677728471177,0,0,0,2
UD. Uli Utamaindah,2.0,0.7016673549822471,1.0183652016353046,1.6548222016002512,1.0,4.0,-0.9982232225594582,1,0,1,2
UD. Tomi Sehat,2.0,1.0820204325397234,-1.3182916661812003,0.549302196256087,0.0,3.0,-1.3253415544156124,1,0,1,1
UD. Suci Ratu,1.0,-0.024461247627480285,-0.9380664362110589,-1.1089778117601592,1.0,1.0,-0.6570352850320715,0,1,1,2
UD. Zera Bangun,2.0,0.667089802477022,-1.3182916661812003,1.2402521995961897,0.0,4.0,1.2212570720774587,1,0,1,1
UD. Opik Sangga,4.0,1.4623735100971997,-0.21218190626806172,-0.8325978104241182,1.0,2.0,-0.41433458720331207,0,1,1,2
UD. Gilangga Saprahan,4.0,-1.5804511103626104,-0.3435324402577468,1.6548222016002512,0.0,1.0,0.5107419856802207,0,0,1,1
UD. Yayan Panji,2.0,0.667089802477022,-0.2813137662626329,-1.3853578130962003,1.0,3.0,0.5916422182898071,1,1,0,2
UD. Alya Pramana,4.0,-0.5777020877110821,1.5161145935962173,0.13473219425202548,0.0,3.0,-0.9524970041279527,1,0,1,1
UD. Deni Adiwangsa,1.0,1.6352612726233253,-0.0739181862789194,0.8256821975921281,1.0,3.0,-0.5057870240663229,1,0,1,2
UD. Tariq Saputra,5.0,0.49420203995089645,1.4124168036043605,-0.6944078097560977,0.0,1.0,1.5729972138582695,0,1,0,1
UD. Yudi Sejahtera,3.0,-1.1309429277946839,1.3087190136125038,0.6874921969241076,0.0,4.0,0.6479206409747369,1,0,1,1
UD. Pardi Wisnu Hanaura,1.0,-0.8197449552476579,0.5828344836695066,-0.4180278084200566,1.0,0.0,1.5941016223651183,0,1,0,2
UD. Gani Yudhistira,5.0,-1.4075633478364848,1.5161145935962173,-0.9707878110921387,1.0,4.0,-0.090733656764966,1,1,0,2
UD. Ilmi Reswara,1.0,-1.6841837678782858,-0.5232752762436319,1.1020621989281691,0.0,4.0,-0.28770813616222013,1,0,1,1
UD. Farid Asmaralaya,4.0,1.1165979850449486,1.619812383588074,-1.5235478137642209,1.0,1.0,-0.8118009474156284,0,1,0,2
UD. Fadli Terang,2.0,1.3932184050867493,-0.45414341624906074,-0.0034578064159950473,0.0,2.0,-1.2444413218060257,0,0,1,1
UD. Zaki Mulyo Rafif,2.0,0.35589182992999596,-0.35044562625720405,0.6874921969241076,1.0,1.0,0.20121066091310705,0,0,1,2
UD. Echa Harapan,2.0,-0.9926327177737835,-1.180027946192058,-0.2798378077520361,0.0,2.0,-1.2022325047923286,0,1,1,1
UD. Miko Cinta,5.0,-1.4075633478364848,-0.0739181862789194,0.549302196256087,0.0,1.0,0.8800691345500721,0,0,0,1
UD. Taufan Paningrat,1.0,0.28673672491954577,-1.1108960861974868,-1.5235478137642209,1.0,2.0,-0.4741304113060499,0,1,1,2
UD. Mika Baru Marsya,1.0,1.3932184050867493,-1.1108960861974868,0.41111219558806655,1.0,0.0,-0.5866872566759094,0,0,1,2
UD. Taufan Brawijaya,2.0,-1.3384082428260347,-1.2491598061866291,-1.5235478137642209,0.0,0.0,0.04292759711174215,0,1,0,1
UD. Rafi Anggrek Vidi,4.0,0.4250469349404462,1.5852464535907884,1.2402521995961897,1.0,3.0,-0.8821489757717905,1,0,1,2
UD. Nina Bima,1.0,-1.2346755853103593,0.8939278536450768,0.41111219558806655,0.0,3.0,-1.121332272182742,1,0,1,1
UD. Riyan Pelangi,2.0,0.4250469349404462,-0.2813137662626329,-1.5235478137642209,0.0,2.0,-1.5328682380662908,0,1,1,1
UD. Tomi Tunggul,2.0,0.49420203995089645,-1.663950966154056,-1.3853578130962003,0.0,4.0,-0.3545387631005742,1,1,0,1
UD. Ojan Pusaka,5.0,-0.4393918776901817,0.0989114637075085,0.9638721982601486,1.0,3.0,1.643345242214432,1,0,0,2
UD. Nadia Suryaatmaja,5.0,1.2894857475710741,1.377850873607075,-1.3853578130962003,0.0,1.0,-0.37916057302523093,0,1,0,1
UD. Syana Gatra Yuli,1.0,-1.5458735578573854,1.2741530836152182,0.549302196256087,1.0,0.0,-0.19625569929920927,0,0,1,2
UD. Sari Wetan,4.0,1.4623735100971997,0.34087297368850755,0.8256821975921281,1.0,3.0,0.43335915448844226,1,0,1,2
UD. Najwa Wiyata,4.0,-1.5458735578573854,-0.5232752762436319,-0.5562178090880772,1.0,3.0,-0.5515132424978283,1,1,0,2
UD. Najwa Mulyo,4.0,-0.4393918776901817,0.4791366936776498,1.2402521995961897,1.0,3.0,-0.5691002495868689,1,0,1,2
UD. Umar Widjaja,1.0,-0.09361635263793051,-0.5924071362382031,-1.3853578130962003,0.0,1.0,-1.3781025756827339,0,1,1,1
UD. Salwa Merdeka,2.0,-1.2346755853103593,-0.31587969625991846,-0.0034578064159950473,1.0,1.0,-1.2936849416553393,0,0,1,2
UD. Wawan Segar,1.0,0.7362449074874723,0.4445707636803643,-1.5235478137642209,0.0,3.0,0.4931549785911801,1,1,1,1
UD. Fatiah Alam,5.0,-0.7505898502372077,1.3432849436097893,-0.1416478070840156,0.0,4.0,-1.4625202097101286,1,1,0,1
UD. Reza Bagaskara,5.0,-1.6841837678782858,-1.5948191061594847,0.272922194920046,0.0,4.0,-0.9771188140526095,1,0,0,1
UD. Pipit Wiyata,5.0,0.8399775650031476,-1.00719829620563,-0.1416478070840156,0.0,1.0,-1.2760979345662988,0,1,0,1
UD. Elen Cinta,1.0,0.7708224599926974,-1.5948191061594847,-0.5562178090880772,1.0,1.0,-0.6886918977923445,0,1,1,2
UD. Nara Bagaskara,2.0,-1.2000980328051343,1.5506805235935028,-0.1416478070840156,1.0,0.0,-0.1062102230033216,0,1,0,2
UD. Desi Kamajaya,1.0,0.2521591724143206,0.20260925369936522,1.2402521995961897,1.0,4.0,0.11327562546790433,1,0,1,2
UD. Icha Wijaksana Alma,1.0,1.2894857475710741,0.9976256436369335,0.6874921969241076,0.0,3.0,-0.9876710183060339,1,0,1,1
UD. Kanza Brata,1.0,-0.5777020877110821,-1.5948191061594847,-0.5562178090880772,0.0,2.0,1.3795401358788235,0,1,1,1
UD. Berlian Wijapranata,1.0,-0.2665041151640561,-1.5948191061594847,0.13473219425202548,1.0,0.0,0.1378974353925611,0,0,1,2
UD. Galih Sukarela,2.0,-0.9234776127633333,-1.6293850361567703,-0.9707878110921387,0.0,0.0,-1.5223160338128665,0,1,0,1
UD. Fajar Gita,1.0,-0.8889000602581082,0.16804332370207964,0.41111219558806655,0.0,3.0,-1.1951977019567124,1,0,1,1
UD. Oki Suci,5.0,-0.33565922017450633,0.6519663436640778,-1.5235478137642209,1.0,3.0,-0.06259444542250113,1,1,0,2
UD. Wahyu Ananta,1.0,-0.6122796402163072,1.1358893636260758,-0.1416478070840156,1.0,1.0,0.6232988310500801,0,1,1,2
UD. Livia Baru,4.0,-0.2665041151640561,-0.6269730662354887,1.3784422002642103,1.0,4.0,-0.8856663771895986,1,0,1,2
UD. Uci Baru Mira,2.0,-1.165520480299909,0.2717411136939364,0.272922194920046,0.0,1.0,-0.5339262354087877,0,0,1,1
UD. Bela Senopati,2.0,-1.5112960053521602,0.79023006365322,-0.2798378077520361,0.0,4.0,-0.1681164879567444,1,1,0,1
UD. Hanafi Mulya,5.0,0.28673672491954577,0.5828344836695066,0.41111219558806655,1.0,4.0,-1.6313554777649177,1,0,0,2
UD. Bagir Brawijaya,1.0,-0.8197449552476579,-0.5578412062409175,-0.4180278084200566,1.0,2.0,0.7358556764199397,0,1,1,2
UD. Zidan Maheswara,1.0,-0.5085469827006319,0.4445707636803643,0.272922194920046,1.0,0.0,-0.0942510581827741,0,0,1,2
UD. Zainab Ranggalawe,2.0,-1.0963653752894589,1.3432849436097893,0.6874921969241076,1.0,2.0,0.7745470920158288,0,0,1,2
UD. Bayu Madya,5.0,-1.2346755853103593,-1.3874235261757712,-0.8325978104241182,1.0,3.0,-1.3534807657580772,1,1,0,2
UD. Fitri Kencana Teguh,1.0,0.667089802477022,-0.6269730662354887,-0.0034578064159950473,1.0,2.0,0.21809418771858582,0,1,1,2
UD. Lea Tejakusuma,4.0,0.21758161990909552,-1.5602531761621992,-0.9707878110921387,1.0,2.0,0.7041990636596667,0,1,1,2
UD. Zidan Tunggul,2.0,1.7044163776337755,-0.7306708562273454,-0.8325978104241182,0.0,0.0,-1.4625202097101286,0,1,0,1
UD. Kevin Kusen,2.0,0.6325122499717969,-1.491121316167628,1.2402521995961897,1.0,2.0,-0.3897127772786553,0,0,1,2
UD. Udin Jatiwangi,5.0,0.07927140988819506,-1.2145938761893436,-1.2471678124281798,0.0,0.0,-0.1329424737786633,0,1,0,1
UD. Cici Kelana,2.0,0.6325122499717969,-1.663950966154056,-0.1416478070840156,1.0,0.0,1.0735262125295182,0,1,0,2
UD. Jaya Mandiri,2.0,-1.6841837678782858,-1.3874235261757712,0.549302196256087,1.0,0.0,1.6714844535568967,0,0,0,2
UD. Tiara Setia,4.0,-1.1309429277946839,-1.3528575961784859,-1.2471678124281798,0.0,0.0,-1.0650538494978121,0,1,0,1
UD. Berlian Nusa,2.0,-0.6468571927215323,0.0989114637075085,-1.6617378144322414,0.0,2.0,-1.6524598862717665,0,1,1,1
UD. Yolanda Trijaya,4.0,-0.7505898502372077,0.20260925369936522,-0.9707878110921387,1.0,1.0,-1.1354018778539745,0,1,0,2
UD. Gilangga Utamajaya Iqbal,4.0,-0.0590388001327054,-0.35044562625720405,-1.1089778117601592,1.0,1.0,-0.6148264680183743,0,1,0,2
UD. Qory Sulaksana,4.0,1.1511755375501735,0.2717411136939364,-1.2471678124281798,1.0,3.0,0.4122547459815936,1,1,0,2
UD. Jafar Sumringah,1.0,1.1165979850449486,1.205021223620647,-0.6944078097560977,0.0,0.0,-0.31655082778824656,0,1,0,1
UD. Vega Widhi,1.0,1.0128653275292732,0.8939278536450768,0.6874921969241076,1.0,1.0,0.6584728452281613,0,0,1,2
UD. Pandu Satria,1.0,0.8399775650031476,0.6174004136667922,-0.8325978104241182,0.0,3.0,1.0137303884267803,1,1,1,1
UD. Indira Buana,5.0,0.32131427742477087,1.446982733601646,-0.9707878110921387,0.0,2.0,-0.9313925956211041,0,1,0,1
UD. Zera Panembahan,1.0,-0.7851674027424328,1.4815486635989317,-0.1416478070840156,1.0,1.8,0.4192895488172098,0,1,1,2
UD. Gilangga Ananta,1.0,1.220330642560624,0.9284937836423623,-1.1089778117601592,1.0,1.0,-0.829387954504669,0,1,1,2
UD. Pandu Jaya Fatiah,1.0,-0.8197449552476579,1.1013234336287903,1.5166322009322308,0.0,3.0,0.07458420987201513,1,0,1,1
UD. Zidanar Mayang Zara,1.0,1.0474428800344984,-0.7998027162219166,-1.6617378144322414,1.0,3.0,-0.7555225247306986,1,1,1,2
UD. Pipit Suryaatmaja Fani,2.0,-1.476718452846935,-1.6293850361567703,0.272922194920046,0.0,3.0,-1.0720886523334285,1,0,1,1
UD. Cici Anggara,4.0,0.7362449074874723,1.6889442435826452,1.6548222016002512,0.0,1.0,-0.252534121984139,0,0,1,1
UD. Fanny Wira,2.0,-0.9580551652685584,-0.3850115562544896,1.6548222016002512,1.0,0.0,-0.23846451631290658,0,0,0,2
UD. Ayesha Lintang,4.0,-0.6468571927215323,-0.9726323662083444,0.13473219425202548,1.0,2.0,0.6232988310500801,0,0,1,2
UD. Monica Resaputra,1.0,-1.2346755853103593,1.0667575036315047,-0.1416478070840156,1.0,0.0,-1.346445962922461,0,1,0,2
UD. Zidan Kusumatmaja,5.0,1.3932184050867493,1.446982733601646,-0.6944078097560977,0.0,4.0,1.101665423871983,1,1,0,1
UD. Gerry Satriya,2.0,0.5979346974665718,0.37543890368579313,-0.1416478070840156,0.0,0.0,0.1414148368103692,0,1,0,1
UD. Taufan Widhi,5.0,-0.37023677267973143,-0.41957748625177516,0.41111219558806655,1.0,2.0,-0.19977310071701737,0,0,1,2
UD. Binar Pancasila,1.0,-0.2872506466671912,-1.180027946192058,1.6548222016002512,0.0,3.0,0.5388811970226856,1,0,1,1
UD. Tania Wicaksana,5.0,0.21758161990909552,0.6519663436640778,-0.2798378077520361,0.0,0.0,0.8026863033582937,0,1,0,1
UD. Eddy Utama,4.0,-0.12819390514315562,1.2395871536179326,-1.1089778117601592,1.0,1.0,-1.5961814635868368,0,1,0,2
UD. Rian Sukma,4.0,-1.4075633478364848,-1.1454620161947724,0.13473219425202548,1.0,4.0,-1.3745851742649258,1,0,1,2
UD. Yani Saprahan,4.0,0.1830040674038704,0.37543890368579313,-0.1416478070840156,1.0,3.0,1.7418324819130588,1,1,0,2
UD. Vega Jati,5.0,1.4277959575919745,0.8593619236477912,-1.5235478137642209,0.6,3.0,1.231809276330883,1,1,0,2
UD. Zidan Kusen,1.0,0.044693857382969944,1.2395871536179326,0.9638721982601486,0.0,3.0,0.9187605501459614,1,0,1,1
UD. Naufal Haji,1.0,1.566106167612875,-0.21218190626806172,-1.5235478137642209,0.0,0.0,-0.2032905021348255,0,1,0,1
UD. Yudi Jati,2.0,1.566106167612875,-0.21218190626806172,0.6874921969241076,1.0,1.0,0.2996979006117341,0,0,1,2
UD. Pardi Anggara,1.0,0.4250469349404462,1.7235101735799307,-0.1416478070840156,0.0,2.0,-0.9067707856964473,0,1,1,1
UD. Kirana Putri,4.0,0.010116304877744831,-0.31587969625991846,-1.1089778117601592,0.0,4.0,0.34894152046104765,1,1,0,1
UD. Adinda Trisaktiatma,1.0,0.9782877750240481,0.16804332370207964,-0.1416478070840156,0.0,1.0,-1.3358937586690367,0,1,1,1
UD. Cahya Indah,4.0,0.667089802477022,-1.6293850361567703,-1.6617378144322414,0.0,0.0,0.8343429161185667,0,1,0,1
UD. Teguh Sanjaya,2.0,-1.44214090034171,1.4124168036043605,-0.4180278084200566,0.0,4.0,0.007753582933661058,1,1,0,1
UD. Ayesha Utama,2.0,1.4969510626024247,-1.2837257361839147,1.1020621989281691,0.0,1.0,-0.6253786722717986,0,0,1,1
UD. Krisna Sukarela,5.0,-0.33565922017450633,0.9284937836423623,0.549302196256087,1.0,2.0,-0.6183438694361824,0,0,1,2
UD. Rahmat Satria,2.0,-0.37023677267973143,0.02977960371293734,-1.3853578130962003,1.0,2.0,1.4358185585637533,0,1,1,2
UD. Hilmi Prima,5.0,-1.2000980328051343,0.13347739370479408,-0.0034578064159950473,0.0,3.0,-0.8504923630115175,1,0,0,1
UD. Yusuf Asmaralaya,5.0,-0.8889000602581082,1.5161145935962173,-0.8325978104241182,1.0,3.0,-1.0193276310663069,1,1,0,2
UD. Syifa Kusumasari,1.0,-1.4075633478364848,-1.1108960861974868,-0.6944078097560977,1.0,2.0,-0.030937832662228142,0,1,1,2
UD. Wulan Baskara,4.0,-0.7160122977319826,-0.35044562625720405,-0.2798378077520361,0.0,3.0,0.2539716821802287,1,1,0,1
UD. Priska Nirwasita,4.0,-1.44214090034171,1.619812383588074,0.549302196256087,1.0,3.0,-0.17866869221016873,1,0,1,2
UD. Sari Karya,2.0,-0.37023677267973143,1.0667575036315047,-0.4180278084200566,1.0,2.0,-1.6454250834361501,0,1,1,2
UD. Prita Swargaloka,1.0,0.21758161990909552,-1.3874235261757712,1.6548222016002512,0.0,4.0,-1.1002278636758933,1,0,1,1
UD. Taufik Warna,5.0,-0.16277145764838075,-0.31587969625991846,0.272922194920046,1.0,2.0,-0.6218612708539905,0,0,1,2
UD. Qyla Utamaindah,4.0,-1.5112960053521602,-0.4679697882479749,-0.9707878110921387,1.0,3.0,-1.638390280600534,1,1,0,2
UD. Chiko Sehat,4.0,-0.2665041151640561,1.3087190136125038,-0.5562178090880772,0.0,4.0,0.3630111261322801,1,1,0,1
UD. Yayan Naraya,1.0,-0.09361635263793051,1.4815486635989317,-1.5235478137642209,0.0,3.0,-0.7203485105526175,1,1,1,1
UD. Kinan Terang,5.0,0.8745551175083727,-1.4565553861703424,-1.5235478137642209,1.0,0.0,1.710175869152786,0,1,0,2
UD. Pasha Wiraatmaja,2.0,0.21758161990909552,-0.4887093462463463,1.2402521995961897,0.0,3.0,1.231809276330883,1,0,1,1
UD. Hendra Tirtayasa,2.0,-1.165520480299909,0.20260925369936522,-0.1416478070840156,1.0,1.0,0.5388811970226856,0,1,0,2
UD. Nindy Baswara Sekar,2.0,-0.8889000602581082,-1.2491598061866291,0.549302196256087,0.0,1.0,-1.2374065189704095,0,0,1,1
UD. Oniel Jayeng,5.0,-1.5112960053521602,-0.7306708562273454,0.6874921969241076,1.0,3.0,-0.048524839751268686,1,0,0,2
UD. Udin Suryaputra Hasna,5.0,0.14842651489864528,-1.491121316167628,-0.1416478070840156,0.0,3.0,-0.04149003691565247,1,1,0,1
UD. Zain Saputranegara Irma,5.0,-1.0963653752894589,1.3432849436097893,1.1020621989281691,1.0,0.0,-1.5926640621690287,0,0,0,2
UD. Jodi Reswara,1.0,1.0474428800344984,-0.2813137662626329,1.2402521995961897,1.0,4.0,-0.3932301786964634,1,0,1,2
UD. Zara Selaras,5.0,-0.6468571927215323,-0.6961049262300598,0.13473219425202548,0.0,4.0,1.0489044026048613,1,0,0,1
UD. Melati Madya,5.0,1.254908195065849,1.446982733601646,1.1020621989281691,0.0,0.0,-1.5610074494087556,0,0,0,1
UD. Riko Panji,5.0,-0.6468571927215323,0.8247959936505056,-1.3853578130962003,0.0,2.0,-0.3615735659361904,0,1,0,1
UD. Chintya Dewangga,5.0,-0.8543225077528831,-0.10848411627620497,-0.9707878110921387,0.0,3.0,-0.2490167205663309,1,1,0,1
UD. Baim Jayengpati,1.0,0.7362449074874723,-0.5578412062409175,1.6548222016002512,1.0,3.0,-1.321824152997804,1,0,1,2
UD. Marwan Wicaksana,5.0,-0.9926327177737835,0.4100048336830787,-1.2471678124281798,1.0,1.0,0.31376750628296657,0,1,0,2
UD. Febri Trisakti,2.0,0.14842651489864528,-1.180027946192058,-0.0034578064159950473,1.0,1.0,-0.9243577927854879,0,0,1,2
UD. Willy Damai,5.0,0.21758161990909552,0.8247959936505056,0.8256821975921281,1.0,2.0,0.26804128785146114,0,0,1,2
UD. Yani Sarwono,1.0,-1.476718452846935,-0.7306708562273454,0.272922194920046,0.0,4.0,-0.06259444542250113,1,0,1,1
UD. Zulkarnaen Saputranegara,4.0,-0.16277145764838075,-1.2145938761893436,-0.4180278084200566,0.0,4.0,0.23990207650899625,1,1,0,1
UD. Berlian Senopati,5.0,-1.5804511103626104,1.446982733601646,-0.8325978104241182,0.0,4.0,-0.5022696226485147,1,1,0,1
UD. Hilmiyah Lempung,5.0,-1.3384082428260347,0.02977960371293734,1.5166322009322308,0.0,3.0,0.053479801365166474,1,0,0,1
UD. Lukman Artha,2.0,-0.8197449552476579,0.20260925369936522,-0.2798378077520361,1.0,1.0,1.101665423871983,0,1,0,2
UD. Jasmine Bintang,4.0,1.1511755375501735,1.3087190136125038,1.5166322009322308,1.0,3.0,0.9680041699952748,1,0,1,2
UD. Delia Adiwarna,1.0,-1.3729857953312599,-0.2813137662626329,-0.0034578064159950473,1.0,2.0,-0.2982603404156444,0,0,1,2
UD. Vera Suci,2.0,-0.5085469827006319,-1.0417642262029156,-0.5562178090880772,0.0,0.0,0.9152431487281533,0,1,0,1
UD. Mila Surya,5.0,0.044693857382969944,-0.10848411627620497,0.41111219558806655,0.0,0.0,1.5870668195295021,0,0,0,1
UD. Opik Wirawati,4.0,-1.6841837678782858,0.4791366936776498,-0.8325978104241182,0.0,4.0,-1.6735642947786151,1,1,0,1
UD. Krisna Sumirat,1.0,0.8054000124979225,1.4815486635989317,-0.9707878110921387,1.0,1.0,-1.6524598862717665,0,1,1,2
UD. Willy Wirajaya,5.0,0.7016673549822471,-1.663950966154056,0.41111219558806655,1.0,2.0,1.2388440791664992,0,0,1,2
UD. Gita Trisakti,4.0,-1.3384082428260347,-0.6269730662354887,-1.1089778117601592,1.0,3.0,0.14844963964598543,1,1,0,2
UD. Iqbal Mahkota,5.0,0.14842651489864528,0.13347739370479408,-1.1089778117601592,0.0,1.4,0.21879766800214762,0,1,0,1
UD. Ayesha Cahyaningrat Livia,1.0,0.611765718468662,-0.2813137662626329,-0.0034578064159950473,0.0,2.0,0.11679302688571244,0,1,1,1
UD. Ulfa Mulya,4.0,-0.6814347452267575,-0.6961049262300598,0.272922194920046,0.0,2.0,1.6011364252007345,0,0,1,1
UD. Salsa Hilir,4.0,1.3932184050867493,-1.4219894561730568,0.549302196256087,0.0,1.0,-1.086158258004661,0,0,1,1
UD. Wenny Yudhistira,3.0,-0.6468571927215323,-1.0763301562002012,-0.2798378077520361,0.0,2.4,0.7253034721665154,1,1,0,1
UD. Heri Harapan Yoga,1.0,0.4596244874456713,-1.5256872461649136,0.13473219425202548,1.0,0.0,0.12382782972132866,0,0,1,2
UD. Raka Baruna,5.0,0.6255967394707518,0.7556641336559344,1.3784422002642103,0.0,4.0,0.5353637956048775,1,0,0,1
UD. Qisha Jaya,1.0,0.28673672491954577,1.6543783135853596,1.2402521995961897,1.0,2.0,-1.2057499062101367,0,0,1,2
UD. Karla Gita Qory,1.0,-0.8889000602581082,0.2717411136939364,-0.8325978104241182,0.0,3.0,1.1087002267075992,1,1,1,1
UD. Viani Pagi,1.0,0.6325122499717969,-1.6985168961513415,1.6548222016002512,1.0,0.0,-1.3077545473265717,0,0,1,2
UD. Ovan Tri,5.0,0.5979346974665718,-1.2837257361839147,-0.5562178090880772,1.0,2.0,1.4182315514747128,0,1,0,2
UD. Vidi Ilir Nisa,5.0,-0.23192656265883096,-1.5256872461649136,0.6874921969241076,0.0,1.0,0.42280695023501796,0,0,0,1
UD. Celsi Paseban,5.0,-0.2665041151640561,1.6889442435826452,-1.3853578130962003,1.0,2.0,1.5096839883377238,0,1,0,2
UD. Nina Cinta,2.0,-1.2346755853103593,-0.7306708562273454,-0.5562178090880772,1.0,4.0,0.16251924531721787,1,1,0,2
UD. Tania Brata Farhan,2.0,-1.3038306903208094,0.548268553672221,-1.3853578130962003,1.0,0.0,-1.0439494409909635,0,1,0,2
UD. Riko Jayawarsa Naufal,3.0,1.6006837201181001,0.8247959936505056,0.13473219425202548,1.0,4.0,1.4639577699062183,1,0,0,2
UD. Ucup Tunggul,1.0,0.6325122499717969,-0.6615389962327742,0.9638721982601486,0.0,4.0,-1.3077545473265717,1,0,1,1
UD. Poppy Makmur,5.0,0.667089802477022,0.7556641336559344,-1.1089778117601592,1.0,1.0,1.6925888620637453,0,1,0,2
UD. Gema Darussalam,5.0,-0.19734901015360587,-0.31587969625991846,0.41111219558806655,1.0,2.0,1.25643108625554,0,0,1,2
UD. Yolanda Senja,1.0,-0.8889000602581082,-0.3850115562544896,1.2402521995961897,0.0,4.0,-0.9700840112169933,1,0,1,1
UD. Zain Adhi,5.0,-0.8889000602581082,0.2371751836966508,0.6874921969241076,0.0,0.0,1.1896004593171858,0,0,0,1
UD. Amir Wiyata,4.0,-1.4075633478364848,-0.765236786224631,-0.9707878110921387,1.0,2.0,-1.342928561504653,0,1,1,2
UD. Jafar Kencana,1.0,0.3904693824352211,-0.6615389962327742,0.8256821975921281,1.0,4.0,0.35597632329666384,1,0,1,2
UD. Heri Brawijaya,3.0,-1.3384082428260347,-1.2837257361839147,-0.0034578064159950473,0.0,3.0,0.2539716821802287,1,1,1,1
UD. Uci Adiwarna,4.0,0.5633571449613467,0.7210982036586489,-0.8325978104241182,1.0,3.0,0.4192895488172098,1,1,0,2
UD. Chintya Senopati,4.0,-0.7505898502372077,0.02977960371293734,-0.5562178090880772,0.0,3.0,1.7559020875842912,1,1,0,1
UD. Alvino Gunawan,1.0,1.4623735100971997,0.5137026236749355,1.1020621989281691,1.0,4.0,-0.11887286810743088,1,0,1,2
UD. Vidi Mayang,5.0,-0.2665041151640561,-0.17761597627077613,1.5166322009322308,1.0,1.0,-1.1951977019567124,0,0,0,2
UD. Valen Asmaralaya,1.0,1.2894857475710741,0.0989114637075085,1.2402521995961897,0.0,4.0,0.08865381554324757,1,0,1,1
UD. Niken Langit,1.0,1.2894857475710741,0.2371751836966508,-0.6944078097560977,0.0,0.0,0.22583247083776384,0,1,0,1
UD. Abdi Mulyo,3.4,1.3240633000762991,-0.8343686462192021,0.9638721982601486,1.0,3.0,-0.2771559319087958,1,0,1,2
UD. Anang Mulyo,4.0,-0.47396943019540677,-1.180027946192058,1.3784422002642103,0.0,4.0,-0.45302600279920124,1,0,1,1
UD. Tami Sejahtera,1.0,0.6325122499717969,-1.3182916661812003,-0.1416478070840156,1.0,3.0,-0.18922089646359305,1,1,1,2
